DATE,AAPL,AMZN,BA,DWDP,JNJ,JPM,NEE,PG,SPG,VZ,XOM
7/18/2017,148.4020425,1026.030029,205.821816,64.99251579,132.4327702,90.57594348,139.3095639,86.7526731,156.8293641,42.78358945,78.75990875
7/19/2017,149.6771892,1031.589966,207.5337721,65.63123694,132.8841934,90.6155122,139.2507486,87.08851307,155.063018,42.53933255,78.55591656
7/20/2017,149.9935142,1034.969971,207.8486238,65.72950737,134.523034,90.71441385,141.0249567,87.9750524,156.4143313,43.5554322,79.15818078
7/21/2017,148.7084624,1026.099976,208.783321,65.38557824,133.728156,90.35835804,141.5738875,87.3544747,155.6807524,43.29163636,78.52676747
7/24/2017,150.6854555,1043.01001,209.2162404,65.46418319,132.6388507,90.53638743,141.5542923,87.27566616,156.3371155,43.19393365,77.92451686
7/25/2017,152.0693404,1043.329956,210.5543513,66.32891788,131.3532833,92.49467019,140.6132565,87.8667032,156.4239854,43.15485033,78.73076924
7/26/2017,152.1582865,1053.199951,230.2126424,65.65088775,129.7733153,92.16829167,142.7011473,88.0834114,158.5860911,43.79968744,78.58506217
7/27/2017,152.2176154,1083.310059,238.7725571,66.53422316,128.7036562,91.05067554,142.4756892,89.39353869,161.1535972,46.74050654,78.5656234
7/28/2017,148.5008759,1032.849976,238.1035262,66.19778931,129.5279976,90.74408407,142.8775729,89.63979562,159.9277452,47.26809655,77.63309322
7/31/2017,148.5997332,1019.049988,242.5212171,65.3369204,131.0883133,91.34739134,143.9754365,89.70874917,155.2560721,47.45372698,78.08964684
8/1/2017,148.4909934,1006.400024,240.0614898,64.11983238,130.8626263,92.118842,144.3087254,90.35888511,159.744357,48.48937077,78.23536142
8/2/2017,157.9113206,1003.210022,237.6706048,63.83287877,130.028463,92.18807365,144.0734562,89.93531467,159.5995769,47.8054544,78.33249638
8/3/2017,155.4005428,999.5,235.7323155,63.85266698,130.9116806,92.10894488,144.9164454,90.37858794,157.8621721,47.492809,78.50734905
8/4/2017,155.5883512,991.669983,235.8700638,63.48655115,131.510306,93.36502586,144.4165394,89.71860355,159.0397333,47.785915,78.25478684
8/7/2017,157.0908659,995,237.5426907,63.53602621,130.9901902,93.1573231,144.5733888,90.19142939,161.308008,47.83476377,77.87594202
8/8/2017,159.9673607,996.280029,236.6473648,63.33812714,130.322893,94.17603282,144.6616048,90.56574697,161.1728857,47.82499899,77.92452109
8/9/2017,159.4138119,988,236.2574311,62.99179757,130.9214933,92.65291843,145.2595337,90.56574799,158.6729645,47.5221193,78.05079595
8/10/2017,158.7795169,979.859985,233.7434295,62.73452802,131.3533015,92.04960291,145.3673604,90.62484466,157.4760845,47.10200231,78.24827355
8/11/2017,157.3604445,970.390015,232.991185,62.7938947,131.9813654,91.65398934,145.1222904,90.7036539,155.333273,47.12154396,77.72845369
8/14/2017,158.9879159,985.5,235.0498921,63.22928174,131.8635707,91.88147585,145.4359618,90.57559389,155.3622427,47.67844135,77.27728944
8/15/2017,160.9627242,991.73999,237.1878176,63.0610662,131.4416264,92.53422813,146.3867824,90.97947338,154.7442809,47.4732709,76.74764614
8/16/2017,161.2703582,986.460022,237.8014452,63.34801831,132.4524086,92.20786136,147.2101871,91.56064495,155.8083009,47.41464609,76.66918552
8/17/2017,159.484104,977.840027,235.1686869,63.27875272,132.2267128,90.95177049,147.3474246,91.2848397,155.0078436,47.33648762,75.79626663
8/18/2017,158.2833279,965.429993,234.8321512,62.9225317,131.2845951,90.53637997,147.6218815,91.39319439,152.4404859,46.84797844,75.62954229
8/21/2017,156.685608,961.200012,234.5154416,63.30844044,131.1570205,89.94296621,147.8571247,91.5704953,151.786445,47.38533417,75.14894904
8/22/2017,158.7795258,967.929993,237.4352434,64.26825764,132.2757563,90.70451643,148.2002016,91.570503,151.9719023,47.32671753,75.84531631
8/23/2017,159.2459413,962,236.9106652,64.49584216,131.9813543,91.32760734,148.3430615,91.27498656,154.0023728,47.55142674,75.53145823
8/24/2017,159.5138718,959,236.4553639,64.13962569,130.5976529,91.11002973,147.9977315,91.18633479,157.2335521,47.44396133,75.17836618
8/25/2017,159.3352514,957.619995,236.643433,64.06045774,130.9148758,91.46608038,148.4417091,91.47199546,156.179261,47.85430417,75.64915637
8/28/2017,160.7642682,953,235.1191988,64.13961951,130.4803312,91.17926139,148.8857042,91.32424069,155.8864068,47.62959044,75.46280026
8/29/2017,161.8757172,956,238.7021488,63.74381875,130.8062256,90.30890162,149.2606379,91.30454249,153.8071316,47.63936132,75.02144101
8/30/2017,162.6398469,969.409973,238.9694019,64.29794928,130.3618264,90.87264868,148.8265153,90.70365609,153.3776234,47.25832633,74.98221026
8/31/2017,163.2650454,981,238.6328777,65.950417,130.8556106,90.84298287,149.0041011,91.0090243,154.8126049,47.2876374,75.02143417
9/1/2017,163.681825,984.5,240.0482278,66.5935974,131.0037441,91.34739392,149.2803757,91.27498878,155.7204572,46.96521954,75.37452922
9/5/2017,162.9971033,976.77002,237.9004326,66.46495081,129.5519856,90.11109809,148.4417228,91.3537891,155.3885313,46.81866473,75.8747411
9/6/2017,161.7467198,971.840027,235.4260135,64.64427267,129.3742155,89.52756393,148.6982576,91.52125398,156.0621108,46.46694423,77.69903327
9/7/2017,161.0024264,980.590027,234.1195175,64.268254,130.8753605,89.14183605,148.8857048,91.96452356,157.7899434,46.12498449,77.80691513
9/8/2017,159.9207496,979.880005,236.9403519,64.51562926,130.6975988,88.43962026,147.4846608,91.75766526,157.0285297,45.32382887,77.52248613
9/11/2017,160.8138896,981.940002,239.3751985,66.45506003,131.6851838,89.26052872,149.5763862,92.78212049,157.4678148,45.27497867,77.89518916
9/12/2017,162.7093089,984.669983,239.2366369,68.52312157,132.218496,90.24956306,149.3297103,92.57525776,157.9168654,45.87096477,78.16000208
9/13/2017,158.7398232,1000,240.9885031,68.86944838,132.0900983,90.49681872,147.1985379,92.3683937,156.608765,46.17383422,78.238464
9/14/2017,158.1840836,998.559998,243.0967125,69.56210896,132.8011639,90.52649135,147.8201409,92.25019229,159.9570819,46.49625309,78.68964096
9/15/2017,159.7421124,996.25,247.3923018,69.95790308,133.7690076,90.70451831,148.3726708,92.41764394,161.2554072,46.79912967,78.67001811
9/18/2017,159.2756987,992.789978,251.1930058,69.63136706,134.0850339,92.11883396,147.9977236,92.1024345,160.8063554,47.14108276,78.60136498
